---
name: android_pinyin_simple
version: "0.1"
sort: by_weight
...
鼥	ba  1
遇见你	yu jian ni	150
郁金香	yu jin xiang	246
与其说	yu qi shuo	411
余秋雨	yu qiu yu	300
预选赛	yu xuan sai	322
渝中区	yu zhong qu	129
预产期	yu chan qi	192
预处理	yu chu li	227
于是乎	yu shi hu	240
愚人节	yu ren jie	222
羽绒服	yu rong fu	269
语言包	yu yan bao	111
语言学	yu yan xue	194
预应力	yu ying li	145
余万元	yu wan yuan	164
语文课	yu wen ke	161
娃哈哈	wa ha ha	975
挖掘机	wa jue ji	181
娃娃脸	wa wa lian	105
外包装	wai bao zhuang	253
外婆家	wai po jia	155
外地人	wai di ren	674
外来工	wai lai gong	138
外高桥	wai gao qiao	148
外国人	wai guo ren	1984
外国语	wai guo yu	161
外交部	wai jiao bu	652
外交官	wai jiao guan	259
外经贸	wai jing mao	244
外星人	wai xing ren	629
外甥女	wai sheng nv	131
万美元	wan mei yuan	1693
万吨级	wan dun ji	122
玩电脑	wan dian nao	140
万年历	wan nian li	128
万千瓦	wan qian wa	259
完整版	wan zheng ban	311
完整性	wan zheng xing	678
晚上好	wan shang hao	421
玩什么	wan shen me	349
万圣节	wan sheng jie	221
万人迷	wan ren mi	118
万人次	wan ren ci	347
晚自习	wan zi xi	226
万左右	wan zuo you	196
万以上	wan yi shang	182
万亿元	wan yi yuan	308
玩意儿	wan yi er	522
玩游戏	wan you xi	1438
万用表	wan yong biao	130
王八蛋	wang ba dan	329
忘不了	wang bu liao	519
王府井	wang fu jing	369
网论坛	wang lun tan	126
王老吉	wang lao ji	177
王老师	wang lao shi	516
王力宏	wang li hong	614
王励勤	wang li qin	158
网络版	wang luo ban	299
网络部	wang luo bu	131
网络化	wang luo hua	288
王家卫	wang jia wei	278
王金平	wang jin ping	122
汪精卫	wang jing wei	169
往前走	wang qian zou	367
网球场	wang qiu chang	110
王先生	wang xian sheng	554
王小波	wang xiao bo	304
王小丫	wang xiao ya	153
王心凌	wang xin ling	250
王治郅	wang zhi zhi	234
网上看	wang shang kan	147
望远镜	wang yuan jing	507
王永庆	wang yong qing	106
王安石	wang an shi	135
文本框	wen ben kuang	272
文明办	wen ming ban	124
文档中	wen dang zhong	160
稳定性	wen ding xing	1747
温度计	wen du ji	153
温哥华	wen ge hua	358
文工团	wen gong tuan	108
文化部	wen hua bu	343
文化馆	wen hua guan	112
文化课	wen hua ke	116
文化节	wen hua jie	296
文化局	wen hua ju	167
文化人	wen hua ren	160
温家宝	wen jia bao	1307
文件名	wen jian ming	1042
文件夹	wen jian jia	3177
文学家	wen xue jia	221
文学奖	wen xue jiang	106
文学史	wen xue shi	145
文学院	wen xue yuan	139
温州市	wen zhou shi	361
温州人	wen zhou ren	233
汶川县	wen chuan xian	126
问自己	wen zi ji	281
温总理	wen zong li	381
文言文	wen yan wen	187
文艺片	wen yi pian	140
问一下	wen yi xia	1859
文网文	wen wang wen	387
翁美玲	weng mei ling	110
微波炉	wei bo lu	561
未发现	wei fa xian	192
潍坊市	wei fang shi	126
为的是	wei de shi	138
未登录	wei deng lu	456
微电子	wei dian zi	234
维他命	wei ta ming	262
委托书	wei tuo shu	227
委托人	wei tuo ren	360
维纳斯	wei na si	146
威尼斯	wei ni si	453
伪科学	wei ke xue	152
胃溃疡	wei kui yang	108
未婚夫	wei hun fu	141
未婚妻	wei hun qi	212
危害性	wei hai xing	211
威海市	wei hai shi	107
位会员	wei hui yuan	115
伪君子	wei jun zi	163
微积分	wei ji fen	132
危机感	wei ji gan	161
未取得	wei qu de	138
微循环	wei xun huan	332
危险品	wei xian pin	124
危险性	wei xian xing	367
韦小宝	wei xiao bao	268
维修站	wei xiu zhan	224
未知数	wei zhi shu	214
胃肠道	wei chang dao	208
未成年	wei cheng nian	1276
为什么	wei shen me	50907
卫生部	wei sheng bu	807
卫生间	wei sheng jian	1360
卫生巾	wei sheng jin	263
卫生局	wei sheng ju	369
卫生纸	wei sheng zhi	206
维生素	wei sheng su	2222
卫生院	wei sheng yuan	333
微生物	wei sheng wu	673
威士忌	wei shi ji	169
委书记	wei shu ji	295
委员会	wei yuan hui	5532
委员长	wei yuan zhang	341
违约金	wei yue jin	482
维也纳	wei ye na	361
未完成	wei wan cheng	324
维吾尔	wei wu er	187
维埃拉	wei ai la	111
慰安妇	wei an fu	162
威尔士	wei er shi	131
威尔斯	wei er si	112
我帮你	wo bang ni	720
我并不	wo bing bu	576
我不会	wo bu hui	1747
我不想	wo bu xiang	1942
我不在	wo bu zai	181
我不要	wo bu yao	433
我们俩	wo men lia	561
沃达丰	wo da feng	123
我的梦	wo de meng	113
我的脸	wo de lian	359
我的家	wo de jia	192
我的心	wo de xin	1727
我的手	wo de shou	891
我的爱	wo de ai	356
我等你	wo deng ni	209
我对你	wo dui ni	477
我讨厌	wo tao yan	287
我老婆	wo lao po	823
我给你	wo gei ni	2143
我看你	wo kan ni	579
我看过	wo kan guo	490
我看看	wo kan kan	1502
我看着	wo kan zhe	483
我哭了	wo ku le	152
我还能	wo hai neng	351
我好想	wo hao xiang	374
我和他	wo he ta	605
我和你	wo he ni	578
我和我	wo he wo	463
我很想	wo hen xiang	476
我见过	wo jian guo	411
我就不	wo jiu bu	940
我想买	wo xiang mai	253
我想你	wo xiang ni	592
我想看	wo xiang kan	114
我想说	wo xiang shuo	497
我想做	wo xiang zuo	141
我想要	wo xiang yao	684
我想我	wo xiang wo	822
我只想	wo zhi xiang	681
我承认	wo cheng ren	522
我是你	wo shi ni	239
卧室里	wo shi li	131
我是个	wo shi ge	858
我是谁	wo shi shui	274
我说过	wo shuo guo	384
我说我	wo shuo wo	502
握在手	wo zai shou	110
我走了	wo zou le	481
我最爱	wo zui ai	297
我错了	wo cuo le	535
我送你	wo song ni	155
我要买	wo yao mai	109
我要看	wo yao kan	190
我要找	wo yao zhao	106
我要做	wo yao zuo	196
我也不	wo ye bu	1303
我也来	wo ye lai	250
我也想	wo ye xiang	1021
我也是	wo ye shi	3792
我也要	wo ye yao	892
我也有	wo ye you	524
我一眼	wo yi yan	400
我有个	wo you ge	424
我爱你	wo ai ni	1916
沃尔玛	wo er ma	879
沃尔沃	wo er wo	202
五百万	wu bai wan	145
吴邦国	wu bang guo	157
无不及	wu bu ji	114
无名指	wu ming zhi	219
五分钟	wu fen zhong	546
无风险	wu feng xian	107
武大郎	wu da lang	110
五道口	wu dao kou	246
误导性	wu dao xing	122
舞台剧	wu tai ju	203
五台山	wu tai shan	219
武藤兰	wu teng lan	178
无条件	wu tiao jian	485
梧桐树	wu tong shu	109
乌托邦	wu tuo bang	191
五年内	wu nian nei	161
五年来	wu nian lai	149
五年级	wu nian ji	143
乌拉圭	wu la gui	143
无厘头	wu li tou	274
物理学	wu li xue	481
物理系	wu li xi	161
五粮液	wu liang ye	507
物流业	wu liu ye	144
乌龙茶	wu long cha	137
五个人	wu ge ren	203
五个月	wu ge yue	186
无公害	wu gong hai	460
乌克兰	wu ke lan	675
无愧于	wu kui yu	119
五花肉	wu hua rou	116
无害化	wu hai hua	114
武汉队	wu han dui	134
武汉市	wu han shi	769
武汉人	wu han ren	121
无极限	wu ji xian	119
物价局	wu jia ju	442
无间道	wu jian dao	313
五角场	wu jiao chang	181
吴敬琏	wu jing lian	123
物权法	wu quan fa	403
无锡市	wu xi shi	334
无线电	wu xian dian	475
无限期	wu xian qi	140
无限制	wu xian zhi	397
五星级	wu xing ji	271
无形中	wu xing zhong	286
无休止	wu xiu zhi	225
无障碍	wu zhang ai	178
吴镇宇	wu zhen yu	105
无止境	wu zhi jing	189
五十多	wu shi duo	121
五十岁	wu shi sui	125
五十万	wu shi wan	227
无数次	wu shu ci	734
污染源	wu ran yuan	259
污染物	wu ran wu	469
无任何	wu ren he	392
无人机	wu ren ji	123
误认为	wu ren wei	217
武则天	wu ze tian	342
屋子里	wu zi li	569
五子棋	wu zi qi	141
吴宗宪	wu zong xian	306
误操作	wu cao zuo	134
吴三桂	wu san gui	112
无所谓	wu suo wei	5939
五月份	wu yue fen	208
五月天	wu yue tian	474
乌鸦嘴	wu ya zui	162
吴彦祖	wu yan zu	226
物业费	wu ye fei	205
物业税	wu ye shui	201
无意间	wu yi jian	333
五一节	wu yi jie	198
武夷山	wu yi shan	325
无意识	wu yi shi	297
无意义	wu yi yi	249
吴宇森	wu yu sen	166
无污染	wu wu ran	139
呜呜呜	wu wu wu	393
阿巴斯	a ba si	162
阿波罗	a bo luo	211
阿富汗	a fu han	743
阿拉伯	a la bo	635
阿拉希	a la xi	193
阿联酋	a lian qiu	257
阿隆索	a long suo	232
阿根廷	a gen ting	1410
阿奎那	a kui na	147
阿修罗	a xiu luo	120
阿森纳	a sen na	742
阿斯顿	a si dun	336
啊啊啊	a a a	636
阿尔法	a er fa	167
爱不爱	ai bu ai	144
爱普生	ai pu sheng	231
埃弗顿	ai fu dun	110
艾弗森	ai fu sen	170
爱德华	ai de hua	205
爱的人	ai de ren	982
爱迪生	ai di sheng	134
埃托奥	ai tuo ao	161
爱立信	ai li xin	396
爱丽舍	ai li she	117
爱丽丝	ai li si	127
爱国者	ai guo zhe	527
爱好者	ai hao zhe	1719
爱琴海	ai qin hai	108
爱情片	ai qing pian	113
爱情观	ai qing guan	107
爱情是	ai qing shi	401
癌细胞	ai xi bao	274
爱着你	ai zhe ni	163
爱上他	ai shang ta	131
爱上我	ai shang wo	115
爱生活	ai sheng huo	116
爱滋病	ai zi bing	152
艾滋病	ai zi bing	1435
爱自己	ai zi ji	391
哎呀呀	ai ya ya	148
艾薇儿	ai wei er	126
爱尔兰	ai er lan	598
按比例	an bi li	178
安排好	an pai hao	375
安眠药	an mian yao	226
按摩器	an mo qi	124
安德鲁	an de lu	130
安德森	an de sen	120
暗地里	an di li	192
安东尼	an dong ni	272
安徒生	an tu sheng	110
安乐死	an le si	121
安理会	an li hui	332
按理说	an li shuo	219
安哥拉	an ge la	171
按规定	an gui ding	943
暗红色	an hong se	110
安徽省	an hui sheng	1036
氨基酸	an ji suan	527
安监局	an jian ju	159
安全带	an quan dai	287
安全套	an quan tao	432
安全感	an quan gan	925
安全期	an quan qi	174
安全性	an quan xing	1683
安装包	an zhuang bao	261
安装盘	an zhuang pan	194
安装完	an zhuang wan	122
按顺序	an shun xu	129
鞍山市	an shan shi	135
按要求	an yao qiu	242
奥地利	ao di li	573
奥特曼	ao te man	206
奥尼尔	ao ni er	304
奥兰多	ao lan duo	113
奥克兰	ao ke lan	112
奥克斯	ao ke si	115
奥组委	ao zu wei	193
奥斯卡	ao si ka	758
奥运会	ao yun hui	3769
奥委会	ao wei hui	151
峨眉山	e mei shan	208
俄罗斯	e luo si	5403
恶狠狠	e hen hen	254
恶势力	e shi li	196
恶作剧	e zuo ju	357
恩格斯	en ge si	161
二百五	er bai wu	122
而不是	er bu shi	6105
二等奖	er deng jiang	444
耳朵里	er duo li	172
儿童节	er tong jie	306
二年级	er nian ji	284
二零零	er ling ling	236
二个月	er ge yue	113
二锅头	er guo tou	150
二季度	er ji du	323
二极管	er ji guan	258
二进制	er jin zhi	392
儿媳妇	er xi fu	179
二十八	er shi ba	272
二十多	er shi duo	566
二十六	er shi liu	197
二十几	er shi ji	199
二十九	er shi jiu	169
二十七	er shi qi	198
二十三	er shi san	211
二十四	er shi si	354
二十岁	er shi sui	251
二十一	er shi yi	226
二十万	er shi wan	160
二十五	er shi wu	388
二十二	er shi er	258
二手房	er shou fang	982
二手车	er shou che	570
二人转	er ren zhuan	134
二维码	er wei ma	128
哦哦哦	o o o	289
欧佩克	ou pei ke	191
欧莱雅	ou lai ya	238
欧锦赛	ou jin sai	128
偶像剧	ou xiang ju	294
欧洲杯	ou zhou bei	278
欧洲人	ou zhou ren	277
偶然性	ou ran xing	113
欧元区	ou yuan qu	182
爸爸妈妈	ba ba ma ma	1313
巴勒斯坦	ba le si tan	541
八国联军	ba guo lian jun	112
巴基斯坦	ba ji si tan	1118
八十年代	ba shi nian dai	583
巴塞罗那	ba sai luo na	433
霸王别姬	ba wang bie ji	130
白马王子	bai ma wang zi	177
百分之百	bai fen zhi bai	395
百分之十	bai fen zhi shi	152
百分之一	bai fen zhi yi	135
百度贴吧	bai du tie ba	128
百度知道	bai du zhi dao	546
百度搜索	bai du sou suo	141
百科全书	bai ke quan shu	192
百花齐放	bai hua qi fang	134
百货公司	bai huo gong si	147
百家讲坛	bai jia jiang tan	221
白雪公主	bai xue gong zhu	152
百事可乐	bai shi ke le	166
白手起家	bai shou qi jia	134
百万富翁	bai wan fu weng	241
百万像素	bai wan xiang su	122
百无聊赖	bai wu liao lai	135
白俄罗斯	bai e luo si	153
半壁江山	ban bi jiang shan	141
半途而废	ban tu er fei	133
半个小时	ban ge xiao shi	920
半个世纪	ban ge shi ji	216
办公大楼	ban gong da lou	169
办公地点	ban gong di dian	109
办公家具	ban gong jia ju	133
办公场所	ban gong chang suo	108
办公设备	ban gong she bei	143
办公软件	ban gong ruan jian	173
办公用品	ban gong yong pin	225
搬家公司	ban jia gong si	278
颁奖典礼	ban jiang dian li	408
颁奖仪式	ban jiang yi shi	112
版权保护	ban quan bao hu	129
版权声明	ban quan sheng ming	163
版权所有	ban quan suo you	1717
版权问题	ban quan wen ti	138
办学条件	ban xue tiao jian	105
办事机构	ban shi ji gou	116
半数以上	ban shu yi shang	106
班子成员	ban zi cheng yuan	142
帮助别人	bang zhu bie ren	200
帮助学生	bang zhu xue sheng	136
帮助文件	bang zhu wen jian	317
榜上有名	bang shang you ming	130
报名时间	bao ming shi jian	131
报名人数	bao ming ren shu	110
报名参加	bao ming can jia	357
暴风影音	bao feng ying yin	372
保费收入	bao fei shou ru	108
宝钢股份	bao gang gu fen	131
宝贵意见	bao gui yi jian	163
保护动物	bao hu dong wu	127
保护条例	bao hu tiao li	793
保护工作	bao hu gong zuo	119
保护环境	bao hu huan jing	228
保护自己	bao hu zi ji	493
保护作用	bao hu zuo yong	207
保护措施	bao hu cuo shi	168
保加利亚	bao jia li ya	192
保驾护航	bao jia hu hang	125
保健食品	bao jian shi pin	272
保险公司	bao xian gong si	1782
保险合同	bao xian he tong	137
保险资金	bao xian zi jin	169
包装设计	bao zhuang she ji	120
包装材料	bao zhuang cai liao	134
爆炸事件	bao zha shi jian	149
保障体系	bao zhang ti xi	208
保障机制	bao zhang ji zhi	127
保障制度	bao zhang zhi du	108
保障措施	bao zhang cuo shi	117
保值增值	bao zhi zeng zhi	129
报业集团	bao ye ji tuan	183
本报记者	ben bao ji zhe	1440
本地连接	ben di lian jie	119
本来面目	ben lai mian mu	133
本来就是	ben lai jiu shi	1242
本科毕业	ben ke bi ye	227
本科学历	ben ke xue li	113
本职工作	ben zhi gong zuo	204
本场比赛	ben chang bi sai	422
本身就是	ben shen jiu shi	891
本草纲目	ben cao gang mu	109
蹦蹦跳跳	beng beng tiao tiao	111
被保险人	bei bao xian ren	245
北大青鸟	bei da qing niao	123
背道而驰	bei dao er chi	170
贝克汉姆	bei ke han mu	545
悲欢离合	bei huan li he	139
北京大学	bei jing da xue	1151
北京地区	bei jing di qu	342
北京国际	bei jing guo ji	152
北京现代	bei jing xian dai	236
北京车展	bei jing che zhan	144
北京市民	bei jing shi min	108
北京时间	bei jing shi jian	694
北京市场	bei jing shi chang	146
北京移动	bei jing yi dong	127
北京银行	bei jing yin hang	140
背景音乐	bei jing yin yue	462
北京奥运	bei jing ao yun	519
被执行人	bei zhi xing ren	152
被认为是	bei ren wei shi	745
比比皆是	bi bi jie shi	309
必不可少	bi bu ke shao	606
比较合适	bi jiao he shi	285
比较喜欢	bi jiao xi huan	725
比较容易	bi jiao rong yi	585
比较研究	bi jiao yan jiu	186
比较优势	bi jiao you shi	234
必经之路	bi jing zhi lu	122
闭着眼睛	bi zhe yan jing	241
闭上眼睛	bi shang yan jing	447
必然要求	bi ran yao qiu	163
彼此彼此	bi ci bi ci	174
比赛项目	bi sai xiang mu	108
必要条件	bi yao tiao jian	234
毕业典礼	bi ye dian li	172
毕业论文	bi ye lun wen	394
毕业证书	bi ye zheng shu	252
毕业设计	bi ye she ji	388
必由之路	bi you zhi lu	144
比尔盖茨	bi er gai ci	174
变本加厉	bian ben jia li	147
变得更加	bian de geng jia	455
遍地开花	bian di kai hua	110
变更登记	bian geng deng ji	122
变化情况	bian hua qing kuang	116
辩护律师	bian hu lv shi	151
变形金刚	bian xing jin gang	1827
编程语言	bian cheng yu yan	144
表达方式	biao da fang shi	245
表达能力	biao da neng li	181
表达自己	biao da zi ji	415
标点符号	biao dian fu hao	137
表现形式	biao xian xing shi	373
表现出来	biao xian chu lai	667
表现手法	biao xian shou fa	127
标新立异	biao xin li yi	114
表彰大会	biao zhang da hui	117
表示感谢	biao shi gan xie	327
别具一格	bie ju yi ge	123
别出心裁	bie chu xin cai	144
别有用心	bie you yong xin	300
别无选择	bie wu xuan ze	137
彬彬有礼	bin bin you li	112
滨海新区	bin hai xin qu	335
并不代表	bing bu dai biao	967
并不知道	bing bu zhi dao	456
并不一定	bing bu yi ding	453
并非如此	bing fei ru ci	120
病毒感染	bing du gan ran	202
冰天雪地	bing tian xue di	125
播放列表	bo fang lie biao	112
博大精深	bo da jing shen	235
波涛汹涌	bo tao xiong yong	105
波澜不惊	bo lan bu jing	137
波澜壮阔	bo lan zhuang kuo	130
博客首页	bo ke shou ye	175
博客网站	bo ke wang zhan	127
博客文章	bo ke wen zhang	173
播种面积	bo zhong mian ji	148
博士论文	bo shi lun wen	109
博士学位	bo shi xue wei	429
薄弱环节	bo ruo huan jie	212
不怕不怕	bu pa bu pa	183
部门经理	bu men jing li	204
不明不白	bu ming bu bai	135
不谋而合	bu mou er he	141
不法分子	bu fa fen zi	211
部分地区	bu fen di qu	509
部分内容	bu fen nei rong	1257
部分组成	bu fen zu cheng	211
不负责任	bu fu ze ren	749
不复存在	bu fu cun zai	238
不断发展	bu duan fa zhan	427
不断提高	bu duan ti gao	1202
不断更新	bu duan geng xin	170
不断扩大	bu duan kuo da	469
不断加强	bu duan jia qiang	249
不断创新	bu duan chuang xin	264
不断增加	bu duan zeng jia	509
不断增强	bu duan zeng qiang	324
不断完善	bu duan wan shan	459
不大不小	bu da bu xiao	130
布达拉宫	bu da la gong	168
不得好死	bu de hao si	140
不得其解	bu de qi jie	129
不得擅自	bu de shan zi	109
不得而知	bu de er zhi	297
不动声色	bu dong sheng se	227
不同凡响	bu tong fan xiang	117
不同地区	bu tong di qu	171
不同类型	bu tong lei xing	397
不同国家	bu tong guo jia	132
不同阶段	bu tong jie duan	126
不同寻常	bu tong xun chang	140
不同之处	bu tong zhi chu	209
不同程度	bu tong cheng du	852
不同时期	bu tong shi qi	164
不同层次	bu tong ceng ci	193
不同颜色	bu tong yan se	131
不同意见	bu tong yi jian	258
不能通过	bu neng tong guo	129
不能接受	bu neng jie shou	423
不能确定	bu neng que ding	227
不能正常	bu neng zheng chang	245
不能超过	bu neng chao guo	246
不能承受	bu neng cheng shou	138
不能上网	bu neng shang wang	140
不能使用	bu neng shi yong	419
不能容忍	bu neng rong ren	197
不能自拔	bu neng zi ba	169
不能忘记	bu neng wang ji	160
不伦不类	bu lun bu lei	178
不离不弃	bu li bu qi	169
不利因素	bu li yin su	157
不利影响	bu li ying xiang	255
不了了之	bu liao liao zhi	242
不良反应	bu liang fan ying	346
不良贷款	bu liang dai kuan	198
不良资产	bu liang zi chan	226
不良影响	bu liang ying xiang	239
布鲁塞尔	bu lu sai er	136
不管怎样	bu guan zen yang	312
不敢相信	bu gan xiang xin	424
不感兴趣	bu gan xing qu	461
不顾一切	bu gu yi qie	354
不过如此	bu guo ru ci	180
不堪回首	bu kan hui shou	131
不堪重负	bu kan zhong fu	140
不堪设想	bu kan she xiang	112
不堪一击	bu kan yi ji	156
不可避免	bu ke bi mian	967
不可分割	bu ke fen ge	153
不可多得	bu ke duo de	200
不可替代	bu ke ti dai	203
不可能的	bu ke neng de	384
不可逆转	bu ke ni zhuan	116
不可理喻	bu ke li yu	153
不可告人	bu ke gao ren	120
不可估量	bu ke gu liang	105
不可开交	bu ke kai jiao	143
不可抗力	bu ke kang li	124
不可抗拒	bu ke kang ju	113
不可忽视	bu ke hu shi	261
不可或缺	bu ke huo que	524
不可缺少	bu ke que shao	378
不可想象	bu ke xiang xiang	116
不可思议	bu ke si yi	1096
不可一世	bu ke yi shi	130
不怀好意	bu huai hao yi	130
不寒而栗	bu han er li	115
不好意思	bu hao yi si	8751
不合时宜	bu he shi yi	172
不会出现	bu hui chu xian	561
不会说话	bu hui shuo hua	109
不会忘记	bu hui wang ji	355
不绝于耳	bu jue yu er	149
不计其数	bu ji qi shu	194
不假思索	bu jia si suo	116
不紧不慢	bu jin bu man	137
不仅如此	bu jin ru ci	216
不经意间	bu jing yi jian	352
不确定性	bu que ding xing	580
不起作用	bu qi zuo yong	165
不切实际	bu qie shi ji	262
不屈不挠	bu qu bu nao	113
不相上下	bu xiang shang xia	167
不懈努力	bu xie nu li	221
不屑一顾	bu xie yi gu	262
不折不扣	bu zhe bu kou	306
不正之风	bu zheng zhi feng	149
不知不觉	bu zhi bu jue	1276
不置可否	bu zhi ke fou	109
不知所措	bu zhi suo cuo	550
不知所云	bu zhi suo yun	189
不止一次	bu zhi yi ci	291
不是别人	bu shi bie ren	111
不是没有	bu shi mei you	259
不是很好	bu shi hen hao	708
不失时机	bu shi shi ji	118
不是滋味	bu shi zi wei	153
布什总统	bu shi zong tong	213
不是一个	bu shi yi ge	1426
不容乐观	bu rong le guan	251
不容忽视	bu rong hu shi	322
不容置疑	bu rong zhi yi	122
哺乳动物	bu ru dong wu	145
不在话下	bu zai hua xia	141
不在少数	bu zai shao shu	245
不择手段	bu ze shou duan	255
不怎么样	bu zen me yang	626
部总经理	bu zong jing li	208
不足之处	bu zu zhi chu	225
不足为奇	bu zu wei qi	152
不算什么	bu suan shen me	261
不思进取	bu si jin qu	119
不约而同	bu yue er tong	419
不孕不育	bu yun bu yu	114
不厌其烦	bu yan qi fan	211
不言而喻	bu yan er yu	280
不要轻易	bu yao qing yi	303
不要错过	bu yao cuo guo	172
不要以为	bu yao yi wei	450
不要忘记	bu yao wang ji	299
不依不饶	bu yi bu rao	114
不亦乐乎	bu yi le hu	252
不一会儿	bu yi hui er	172
不遗余力	bu yi yu li	293
不以为然	bu yi wei ran	389
不由自主	bu you zi zhu	539
不用担心	bu yong dan xin	698
不用客气	bu yong ke qi	145
不用注册	bu yong zhu ce	370
不闻不问	bu wen bu wen	131
不为人知	bu wei ren zhi	248
不务正业	bu wu zheng ye	153
帕瓦罗蒂	pa wa luo di	116
排放标准	pai fang biao zhun	133
拍照手机	pai zhao shou ji	114
排忧解难	pai you jie nan	125
抛砖引玉	pao zhuan yin yu	172
蓬勃发展	peng bo fa zhan	347
朋友之间	peng you zhi jian	116
朋友一起	peng you yi qi	262
配套设施	pei tao she shi	374
赔礼道歉	pei li dao qian	126
培训工作	pei xun gong zuo	273
培训课程	pei xun ke cheng	145
培训基地	pei xun ji di	172
培训机构	pei xun ji gou	331
培训计划	pei xun ji hua	125
培训学校	pei xun xue xiao	151
培训中心	pei xun zhong xin	450
配置文件	pei zhi wen jian	489
赔偿责任	pei chang ze ren	267
配送中心	pei song zhong xin	127
培养孩子	pei yang hai zi	145
培养学生	pei yang xue sheng	494
培养人才	pei yang ren cai	114
疲惫不堪	pi bei bu kan	151
批发零售	pi fa ling shou	110
批发市场	pi fa shi chang	583
皮肤干燥	pi fu gan zao	170
皮肤过敏	pi fu guo min	254
噼里啪啦	pi li pa la	111
批量生产	pi liang sheng chan	200
皮下组织	pi xia zu zhi	198
翩翩起舞	pian pian qi wu	114
漂亮女人	piao liang nv ren	137
品牌价值	pin pai jia zhi	208
品牌建设	pin pai jian she	158
品牌效应	pin pai xiao ying	114
品牌形象	pin pai xing xiang	368
品牌战略	pin pai zhan lue	175
贫富差距	pin fu cha ju	280
贫困地区	pin kun di qu	324
贫困家庭	pin kun jia ting	161
贫困学生	pin kun xue sheng	168
贫困人口	pin kun ren kou	183
平板电视	ping ban dian shi	404
平平淡淡	ping ping dan dan	199
平平安安	ping ping an an	135
平面媒体	ping mian mei ti	132
平面设计	ping mian she ji	261
平民百姓	ping min bai xing	140
平方公里	ping fang gong li	775
评论内容	ping lun nei rong	178
评估报告	ping gu bao gao	133
苹果电脑	ping guo dian nao	118
苹果公司	ping guo gong si	174
平均年龄	ping jun nian ling	115
平均工资	ping jun gong zi	288
平均价格	ping jun jia ge	194
平均气温	ping jun qi wen	127
平均水平	ping jun shui ping	538
评价标准	ping jia biao zhun	120
评价体系	ping jia ti xi	183
评选活动	ping xuan huo dong	295
平易近人	ping yi jin ren	164
迫不得已	po bu de yi	167
迫不及待	po bu ji dai	610
婆婆妈妈	po po ma ma	109
破口大骂	po kou da ma	168
迫切需要	po qie xu yao	338
迫在眉睫	po zai mei jie	199
普遍存在	pu bian cun zai	362
普普通通	pu pu tong tong	180
扑面而来	pu mian er lai	205
浦发银行	pu fa yin hang	177
浦东新区	pu dong xin qu	250
铺天盖地	pu tian gai di	382
普通百姓	pu tong bai xing	238
普通朋友	pu tong peng you	134
普通高校	pu tong gao xiao	187
普通高中	pu tong gao zhong	173
普通住房	pu tong zhu fang	108
普通住宅	pu tong zhu zhai	145
普通用户	pu tong yong hu	222
扑朔迷离	pu shuo mi li	194
马不停蹄	ma bu ting ti	181
马马虎虎	ma ma hu hu	301
马特拉齐	ma te la qi	151
马拉多纳	ma la duo na	283
马来西亚	ma lai xi ya	1394
马列主义	ma lie zhu yi	140
马上就要	ma shang jiu yao	441
马尔代夫	ma er dai fu	207
马尔蒂尼	ma er di ni	140
买卖合同	mai mai he tong	123
买卖双方	mai mai shuang fang	219
麦克拉伦	mai ke la lun	107
漫不经心	man bu jing xin	226
满头大汗	man tou da han	128
漫无目的	man wu mu di	161
忙不过来	mang bu guo lai	178
忙忙碌碌	mang mang lu lu	166
茫茫人海	mang mang ren hai	138
忙里偷闲	mang li tou xian	125
矛盾纠纷	mao dun jiu fen	115
毛骨悚然	mao gu song ran	169
毛细血管	mao xi xue guan	168
贸易壁垒	mao yi bi lei	121
贸易摩擦	mao yi mo ca	141
贸易逆差	mao yi ni cha	131
贸易公司	mao yi gong si	209
贸易伙伴	mao yi huo ban	146
贸易顺差	mao yi shun cha	294
门当户对	men dang hu dui	126
门户网站	men hu wang zhan	937
梦寐以求	meng mei yi qiu	275
蒙特利尔	meng te li er	131
蒙娜丽莎	meng na li sha	115
梦幻西游	meng huan xi you	123
梦想成真	meng xiang cheng zhen	109
梦中情人	meng zhong qing ren	145
煤炭行业	mei tan hang ye	113
煤炭企业	mei tan qi ye	119
煤炭资源	mei tan zi yuan	126
媒体报道	mei ti bao dao	819
每天都要	mei tian dou yao	353
每天都有	mei tian dou you	398
每天晚上	mei tian wan shang	466
每个人都	mei ge ren dou	1986
每股收益	mei gu shou yi	497
美国媒体	mei guo mei ti	132
美国纽约	mei guo niu yue	158
美国联邦	mei guo lian bang	160
美国公司	mei guo gong si	133
美国股市	mei guo gu shi	192
美国国会	mei guo guo hui	221
美国空军	mei guo kong jun	109
美国海军	mei guo hai jun	151
美国加州	mei guo jia zhou	111
美国经济	mei guo jing ji	495
美国政府	mei guo zheng fu	770
美国著名	mei guo zhu ming	171
美国市场	mei guo shi chang	270
美国总统	mei guo zong tong	377
煤矿安全	mei kuang an quan	138
梅开二度	mei kai er du	122
美好生活	mei hao sheng huo	143
美其名曰	mei qi ming yue	142
没心没肺	mei xin mei fei	178
美中不足	mei zhong bu zu	120
每时每刻	mei shi mei ke	192
美术学院	mei shu xue yuan	244
没日没夜	mei ri mei ye	108
美容美发	mei rong mei fa	154
每一个人	mei yi ge ren	1124
没有办法	mei you ban fa	1650
没有必要	mei you bi yao	1171
没有发现	mei you fa xian	566
