# Rime user dictionary
#@/db_name	young_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	3923
#@/user_id	rime-android
a 	啊	c=2 d=0.636468 t=3923
ping tai 	平台	c=3 d=0.481909 t=3923
ping tai duan 	平台端	c=1 d=2.43637e-06 t=3923
pu tong 	普通	c=3 d=0.210197 t=3923
qi 	其	c=1 d=0.891366 t=3923
qi 	起	c=1 d=0.860708 t=3923
qi 	齐	c=1 d=0.327915 t=3923
qi bu 	起步	c=2 d=0.869358 t=3923
qi chuang 	起床	c=0 d=0.1 t=3629
qi dong 	启动	c=2 d=0.93244 t=3923
qi dong le 	启动了	c=1 d=0.00129402 t=3923
qi feng 	奇峰	c=4 d=0.248305 t=3923
qi feng 	崎峰	c=4 d=3.19358e-05 t=3923
qi fu 	起伏	c=1 d=0.0547488 t=3923
qi lai 	起来	c=1 d=0.0168516 t=3923
qi ma 	起码	c=1 d=0.865022 t=3923
qi que pai 	七雀牌	c=1 d=1 t=3706
qi shi 	其实	c=2 d=0.382099 t=3923
qi ta 	其他	c=4 d=1.1998 t=3923
qi tian 	七天	c=1 d=0.0194482 t=3923
qi ye 	企业	c=3 d=0.218712 t=3923
qi zhi 	气质	c=0 d=0.0180866 t=3923
qi zhi zhe yi kuai 	气质这一块	c=1 d=0.181772 t=3923
qian 	前	c=3 d=0.547444 t=3923
qian 	千	c=1 d=0.00194013 t=3923
qian 	钱	c=2 d=0.594613 t=3923
qian che zhi jian 	前车之鉴	c=1 d=0.285076 t=3923
qian duan 	前端	c=5 d=1.38314 t=3923
qian fang 	前方	c=1 d=1 t=3714
qian hou duan 	前后端	c=1 d=4.23306e-05 t=3923
qian ji tian 	前几天	c=1 d=0.311923 t=3923
qian mian 	前面	c=1 d=0.286505 t=3923
qian mian ban 	前面板	c=1 d=0.148823 t=3923
qian ming 	签名	c=1 d=0.0668703 t=3923
qian san ge 	前三个	c=1 d=0.677057 t=3923
qiang dao 	抢到	c=1 d=0.499074 t=3923
qiang piao 	抢票	c=1 d=0.543351 t=3923
qiang xing 	强行	c=1 d=0.22091 t=3923
qiang zhi lei xing 	强制类型	c=1 d=0.429557 t=3923
qiao 	敲	c=0 d=0.083527 t=3923
qiao ming ling 	敲命令	c=1 d=0.839457 t=3923
qie 	切	c=1 d=0.0267141 t=3923
qie yi ge 	切一个	c=1 d=0.268474 t=3923
qie yi xia 	切一下	c=2 d=0.0041332 t=3923
qin shi nan an 	寝食难安	c=1 d=0.126818 t=3923
qing 	请	c=3 d=0.0542244 t=3923
qing de 	请的	c=2 d=0.0183757 t=3923
qing feng 	清风	c=1 d=0.0209629 t=3923
qing huang bu jie 	青黄不接	c=1 d=0.000550326 t=3923
qing ke 	请客	c=1 d=1 t=3659
qing kong 	清空	c=1 d=0.790571 t=3923
qing kuang 	情况	c=3 d=0.150332 t=3923
qing le 	清了	c=1 d=0.25924 t=3923
qing li 	清理	c=4 d=1.52179 t=3923
qing qiu 	请求	c=4 d=0.743974 t=3923
qing shu ru 	请输入	c=1 d=0.491644 t=3923
qing song 	轻松	c=1 d=0.571209 t=3923
qing tong 	青铜	c=1 d=0.0327124 t=3923
qing zhu yi 	请注意	c=1 d=0.00199922 t=3923
qu 	去	c=6 d=0.877453 t=3923
qu 	取	c=1 d=0.0114473 t=3923
qu chong 	去重	c=1 d=5.46353e-07 t=3923
qu dang 	去当	c=1 d=0.0934807 t=3923
qu dian 	去点	c=1 d=0.000837575 t=3923
qu diao 	去掉	c=1 d=0.000841773 t=3923
qu dong 	驱动	c=4 d=0.314077 t=3923
qu nian 	去年	c=1 d=0.45612 t=3923
qu wan 	去玩	c=1 d=0.100259 t=3923
qu xiao 	取消	c=1 d=5.99353e-08 t=3923
qu yi xia 	取一下	c=1 d=0.366045 t=3923
qu zhe li 	去这里	c=1 d=0.26054 t=3923
quan 	全	c=1 d=0.115325 t=3923
quan 	拳	c=0 d=0.00930145 t=3923
quan bu 	全部	c=3 d=1.87474e-06 t=3923
quan guan le 	全关了	c=1 d=1.80927e-05 t=3923
quan ju 	全局	c=2 d=0.0448245 t=3923
quan liang 	圈量	c=2 d=0.495895 t=3923
quan shi 	全市	c=1 d=0.280832 t=3923
quan shi 	全是	c=1 d=0.282239 t=3923
quan xian 	权限	c=1 d=0.00141589 t=3923
quan zhong 	权重	c=2 d=1.83543 t=3923
que ding 	确定	c=3 d=0.0513288 t=3923
que shi 	确实	c=3 d=1.04713 t=3923
qun 	群	c=1 d=5.03046e-06 t=3923
qun lian 	群联	c=1 d=6.73909e-05 t=3923
qun liao 	群聊	c=10 d=0.33454 t=3923
qun liao fa song 	群聊发送	c=2 d=0.0570509 t=3923
ran bing luan 	然并卵	c=1 d=1 t=273
ran hou 	然后	c=1 d=0.0893673 t=3923
rang 	让	c=3 d=0.985536 t=3923
rang qi feng 	让奇峰	c=1 d=0.00172074 t=3923
rang ta 	让他	c=2 d=6.7525e-06 t=3923
rang wo 	让我	c=2 d=1.03166 t=3923
rang wo kan kan 	让我看看	c=2 d=1.36092 t=3923
re 	热	c=1 d=0.140858 t=3923
re dian 	热点	c=1 d=0.551563 t=3923
ren 	人	c=6 d=1.38188 t=3923
ren cai 	人才	c=1 d=0.631284 t=3923
ren dou 	人都	c=0 d=0.000775048 t=3923
ren he 	任何	c=1 d=1.69132e-06 t=3923
ren ma le 	人麻了	c=1 d=1 t=255
ren ren 	人人	c=1 d=0.198891 t=3923
ren shi ni 	认识你	c=1 d=0.38868 t=3923
ren ti 	人体	c=1 d=0.00307331 t=3923
ren wei 	人为	c=1 d=0.00835412 t=3923
ren wu 	任务	c=32 d=5.30961 t=3923
ren wu suo 	任务锁	c=1 d=0.000205513 t=3923
ren yi 	任意	c=1 d=0.00408677 t=3923
ri 	日	c=1 d=0.162838 t=3923
ri chang 	日常	c=1 d=0.299692 t=3923
ri li 	日历	c=1 d=0.216536 t=3923
ri zhi 	日志	c=2 d=0.0778282 t=3923
rong yi 	容易	c=1 d=1 t=3724
rong yu 	冗余	c=0 d=0.0557106 t=3923
rong yu zi duan 	冗余字段	c=1 d=0.559898 t=3923
ru 	入	c=1 d=0.0548812 t=3923
ru bu liao 	入不了	c=1 d=0.551563 t=3923
ru can 	入参	c=2 d=0.0579855 t=3923
ru chang 	入场	c=0 d=0.0843665 t=3923
ru he 	如何	c=1 d=0.0850088 t=3923
ru zhi 	入职	c=2 d=0.017966 t=3923
ruan jian yuan 	软件源	c=1 d=0.843665 t=3923
ruan ruan 	软软	c=1 d=6.59084e-08 t=3923
ruo 	若	c=1 d=0.037068 t=3923
sai 	赛	c=4 d=0.0672955 t=3923
sai fu 	塞弗	c=0 d=0.00169075 t=3923
san dian 	三点	c=1 d=0.00283702 t=3923
san ge 	三个	c=0 d=6.08308e-07 t=3923
san ge xiao fei zhe 	三个消费者	c=1 d=6.11357e-06 t=3923
san kai 	散开	c=0 d=0.001649 t=3923
san tiao 	三条	c=1 d=1.41271e-06 t=3923
san wei 	三位	c=1 d=0.0349094 t=3923
sao shi 	扫视	c=1 d=1 t=3719
sao shi 	扫试	c=1 d=1 t=3718
sha 	啥	c=12 d=1.0001 t=3923
sha bi 	傻逼	c=2 d=1.3373 t=3923
sha de 	啥的	c=2 d=0.372236 t=3923
sha shi hou 	啥时候	c=2 d=0.436049 t=3923
sha ye 	啥也	c=1 d=0.346456 t=3923
sha yi si 	啥意思	c=1 d=0.0383884 t=3923
shai xuan 	筛选	c=2 d=0.00399907 t=3923
shai xuan xiang 	筛选项	c=1 d=0.000332125 t=3923
shan 	删	c=0 d=1.88799e-07 t=3923
shan chu 	删除	c=5 d=0.0277698 t=3923
shan guo ren 	删过人	c=1 d=1.89745e-06 t=3923
shan shan 	珊珊	c=0 d=0.0878095 t=3923
shang 	上	c=9 d=1.79874 t=3923
shang ban 	上班	c=2 d=0.778785 t=3923
shang ci 	上次	c=5 d=0.301924 t=3923
shang dao 	上到	c=1 d=0.440432 t=3923
shang de 	上的	c=0 d=0.000202943 t=3923
shang dian 	商店	c=1 d=0.188247 t=3923
shang hai 	上海	c=3 d=0.618783 t=3923
shang hao 	上号	c=2 d=0.0764732 t=3923
shang hao 	上好	c=1 d=0.615697 t=3923
shang hu 	商户	c=4 d=0.00277261 t=3923
shang ji 	商机	c=1 d=0.131336 t=3923
shang jin 	上进	c=2 d=1.63342 t=3923
shang qu 	上去	c=3 d=0.909373 t=3923
shang tang 	商汤	c=1 d=0.729789 t=3923
shang xia wen 	上下文	c=1 d=0.0728029 t=3923
shang xian 	上线	c=1 d=1.06513e-07 t=3923
shang yi ci 	上一次	c=2 d=0.000231274 t=3923
shang yi ye 	上一页	c=1 d=0.00683978 t=3923
shao nv 	少女	c=0 d=0.0143704 t=3923
shao nv xin 	少女心	c=2 d=0.2903 t=3923
she bei 	设备	c=1 d=0.0134335 t=3923
she qu 	社区	c=2 d=0.891411 t=3923
she xiang ji 	摄像机	c=1 d=0.265803 t=3923
she zhi 	设置	c=4 d=1.11737 t=3923
shen 	神	c=1 d=0.0256042 t=3923
shen 	身	c=1 d=0.205975 t=3923
shen xian 	神仙	c=0 d=9.07643e-09 t=3923
shen xian nan jiu 	神仙难救	c=1 d=9.12192e-08 t=3923
sheng 	省	c=1 d=0.177284 t=3923
sheng chan zhe 	生产者	c=0 d=6.14421e-07 t=3923
sheng cheng 	生成	c=13 d=1.87821 t=3923
sheng cheng qi 	生成器	c=1 d=0.036334 t=3923
sheng huo 	生活	c=1 d=0.241714 t=3923
sheng ka 	声卡	c=2 d=0.147084 t=3923
sheng tai 	生态	c=1 d=0.000101546 t=3923
sheng yin 	声音	c=1 d=0.025223 t=3923
sheng zhi 	升职	c=1 d=0.826959 t=3923
shi 	事	c=0 d=3.57189e-08 t=3923
shi 	时	c=7 d=0.883335 t=3923
shi 	是	c=50 d=1.52772 t=3923
shi 	识	c=0 d=0.000316691 t=3923
shi ba 	是吧	c=2 d=0.144224 t=3923
shi bai 	失败	c=15 d=2.26588 t=3923
shi bai le 	失败了	c=1 d=2.02978e-05 t=3923
shi bai shi 	失败时	c=2 d=0.0134412 t=3923
shi bu shi 	是不是	c=3 d=0.759572 t=3923
shi chang 	时长	c=1 d=0.000880518 t=3923
shi da zi 	是打字	c=1 d=0.472367 t=3923
shi dai 	时代	c=2 d=0.970446 t=3923
shi dang 	适当	c=1 d=0.156453 t=3923
shi de 	使得	c=1 d=0.0639279 t=3923
shi de 	是的	c=3 d=0.729789 t=3923
shi de 	试的	c=1 d=1 t=3638
shi de le 	是的了	c=1 d=1.03615e-06 t=3923
shi de ma 	是的吗	c=1 d=0.353455 t=3923
shi du 	适度	c=2 d=0.339073 t=3923
shi fen 	十分	c=1 d=0.0401553 t=3923
shi fen zhong 	十分钟	c=1 d=0.0217096 t=3923
shi fou 	是否	c=7 d=0.389618 t=3923
shi fou kai qi 	是否开启	c=1 d=1.41613e-05 t=3923
shi fou shi 	是否是	c=1 d=0.000596161 t=3923
shi fu 	师傅	c=0 d=0.0985112 t=3923
shi ge 	是个	c=1 d=7.58127e-08 t=3923
shi he 	适合	c=1 d=0.0948935 t=3923
shi hou 	时候	c=6 d=0.94693 t=3923
shi hun 	侍魂	c=1 d=0.0227089 t=3923
shi jia 	事假	c=2 d=0.0143546 t=3923
shi jian 	事件	c=2 d=0.252878 t=3923
shi jian 	时间	c=9 d=0.433824 t=3923
shi jian chuo 	时间戳	c=2 d=0.166194 t=3923
shi jian dian 	时间点	c=3 d=0.484383 t=3923
shi jian ma 	事件码	c=1 d=3.44845e-05 t=3923
shi jie 	世界	c=2 d=0.190139 t=3923
shi le 	试了	c=1 d=0.0804596 t=3923
shi li 	实例	c=7 d=0.827647 t=3923
shi li 	实力	c=1 d=0.774916 t=3923
shi ma 	是吗	c=1 d=0.759572 t=3923
shi mian 	市面	c=0 d=0.000202943 t=3923
shi mian shang de 	市面上的	c=1 d=0.0020396 t=3923
shi ming 	实名	c=4 d=0.000102907 t=3923
shi ming gao jing 	实名告警	c=7 d=0.00119148 t=3923
shi ni 	是你	c=0 d=0.0774916 t=3923
shi pin 	视频	c=6 d=0.0933182 t=3923
shi qing 	事情	c=2 d=0.282985 t=3923
shi sha 	是啥	c=1 d=0.151829 t=3923
shi shi 	试试	c=4 d=0.392586 t=3923
shi shi kan 	试试看	c=1 d=0.000262568 t=3923
shi shuo 	是说	c=2 d=0.0245905 t=3923
shi xian 	实现	c=4 d=0.694831 t=3923
shi xian 	时限	c=1 d=0.891366 t=3923
shi xiang 	是想	c=1 d=0.00690852 t=3923
shi xiao 	失效	c=1 d=0.00554422 t=3923
shi yan 	实验	c=1 d=0.00308872 t=3923
shi yi ge 	是一个	c=4 d=1.36557 t=3923
shi yi xia 	试一下	c=1 d=0.759572 t=3923
shi yong 	使用	c=5 d=0.980199 t=3923
shi yong 	试用	c=1 d=0.000284437 t=3923
shi yong lv 	使用率	c=1 d=0.000160856 t=3923
shi you 	是有	c=2 d=0.951265 t=3923
shi you 	石油	c=1 d=0.0187793 t=3923
shi zai 	实在	c=1 d=0.311923 t=3923
shou 	受	c=2 d=0.222017 t=3923
shou 	手	c=1 d=0.856415 t=3923
shou 	收	c=1 d=0.0551563 t=3923
shou bu liao 	受不了	c=2 d=0.505236 t=3923
shou dao 	收到	c=5 d=0.269187 t=3923
shou dong 	手动	c=2 d=0.574072 t=3923
shou ji 	手机	c=5 d=0.87134 t=3923
shou piao 	售票	c=1 d=0.509156 t=3923
shou tou 	手头	c=0 d=0.0147342 t=3923
shou tou shi qing 	手头事情	c=1 d=0.14808 t=3923
shou yi zhang 	收一张	c=1 d=1 t=3688
shou you hui 	收优惠	c=1 d=3.76411e-06 t=3923
shu 	书	c=0 d=0.017552 t=3923
shu 	数	c=3 d=0.000123902 t=3923
shu chu 	输出	c=7 d=1.15319 t=3923
shu chu kuang 	输出框	c=2 d=0.134474 t=3923
shu fu le 	舒服了	c=1 d=0.970446 t=3923
shu ju 	数据	c=27 d=1.41054 t=3923
shu ju ge li 	数据隔离	c=2 d=9.22199e-07 t=3923
shu ju ku 	数据库	c=3 d=0.941765 t=3923
shu ju tong ji 	数据统计	c=0 d=5.01832e-08 t=3923
shu mei pai 	树莓派	c=1 d=0.0066709 t=3923
shu ru 	输入	c=5 d=1.74762 t=3923
shu ru fa 	输入法	c=3 d=1.3777 t=3923
shu ru kuang 	输入框	c=1 d=0.0263839 t=3923
shu xi 	熟悉	c=1 d=0.0139818 t=3923
shu yu 	属于	c=1 d=0.000845993 t=3923
shu zi 	数字	c=3 d=0.134739 t=3923
shu zu 	数组	c=1 d=0.941765 t=3923
shua 	刷	c=1 d=0.831104 t=3923
shua diao 	刷掉	c=1 d=0.008271 t=3923
shua xin 	刷新	c=5 d=0.690145 t=3923
shua yi xia 	刷一下	c=1 d=0.71177 t=3923
shuang 	双	c=0 d=0.1 t=263
shuang 	霜	c=1 d=7.86896e-05 t=3923
shuang chong 	双重	c=1 d=0.0288686 t=3923
shuang hui yuan 	双会员	c=1 d=1 t=264
shuang pai 	双排	c=1 d=0.634448 t=3923
shuang pin 	双拼	c=2 d=0.748264 t=3923
shuang xia 	双下	c=0 d=0.0904837 t=3923
shuang xia ba 	双下巴	c=1 d=0.909373 t=3923
shuang yan 	双眼	c=1 d=1 t=3712
shui 	睡	c=2 d=3.82028e-07 t=3923
shui 	谁	c=2 d=0.0397517 t=3923
shui bao 	谁报	c=1 d=0.0012684 t=3923
shui bu zhao 	睡不着	c=1 d=1 t=269
shui jiao 	睡觉	c=1 d=0.00392653 t=3923
shui wan 	谁玩	c=1 d=0.83527 t=3923
shuo 	说	c=1 d=0.394554 t=3923
shuo guo 	说过	c=1 d=0.11475 t=3923
shuo hua 	说话	c=1 d=0.167797 t=3923
shuo le 	说了	c=1 d=0.0437178 t=3923
shuo ming 	说明	c=3 d=0.985112 t=3923
shuo ni 	说你	c=0 d=0.0690734 t=3923
shuo ni yi ju 	说你一句	c=1 d=0.694197 t=3923
shuo sha 	说啥	c=1 d=0.0023935 t=3923
shuo yi sheng 	说一声	c=1 d=7.13856e-06 t=3923
si 	寺	c=1 d=0.0346686 t=3923
si dian ban 	四点半	c=1 d=0.00292342 t=3923
si jie 	司捷	c=2 d=1.59923e-06 t=3923
si jin 	死劲	c=1 d=1 t=3785
si le 	死了	c=2 d=8.57632e-05 t=3923
si liao 	私聊	c=16 d=0.0932394 t=3923
si liao hao you 	私聊好友	c=1 d=0.0593087 t=3923
si liao qun liao 	私聊群聊	c=1 d=0.937067 t=3923
si ren 	私人	c=1 d=0.790571 t=3923
si si 	丝丝	c=2 d=0.0515979 t=3923
si te 	斯特	c=0 d=0.025284 t=3923
si zhu bu pa kai shui tang 	死猪不怕开水烫	c=1 d=0.19593 t=3923
song 	送	c=1 d=0.194952 t=3923
su du 	速度	c=1 d=0.680451 t=3923
su lian 	苏联	c=2 d=1.79643 t=3923
su xiu 	苏修	c=1 d=0.869358 t=3923
suan 	算	c=1 d=0.582748 t=3923
suan shi 	算是	c=1 d=0.00759701 t=3923
sui bian 	随便	c=1 d=1.26883e-07 t=3923
sui ji 	随机	c=6 d=1.2589 t=3923
sui ji mi ma 	随机密码	c=1 d=0.0403566 t=3923
sui ji shu 	随机数	c=1 d=0.101266 t=3923
sui shou 	随手	c=1 d=2.86651e-07 t=3923
sun jian 	孙坚	c=1 d=1 t=3923
suo 	锁	c=1 d=0.000229068 t=3923
suo xing 	索性	c=1 d=1 t=3735
suo yi 	所以	c=4 d=0.254125 t=3923
suo yin 	索引	c=1 d=0.00559994 t=3923
suo you 	所有	c=3 d=0.334966 t=3923
ta 	他	c=5 d=1.15325 t=3923
ta 	它	c=2 d=0.806032 t=3923
ta hui 	他会	c=1 d=0.860708 t=3923
ta jiu shi 	他就是	c=1 d=0.017163 t=3923
ta men 	他们	c=3 d=0.878095 t=3923
ta na ge 	他那个	c=1 d=0.0274607 t=3923
ta shi 	他是	c=1 d=1.71688e-06 t=3923
ta you 	他有	c=2 d=0.000265333 t=3923
tai 	太	c=2 d=0.914096 t=3923
tai bu 	太不	c=0 d=0.1 t=3773
tai bu ting hua 	太不听话	c=1 d=1 t=3774
tai gui 	太贵	c=1 d=0.0184997 t=3923
tai ju 	抬举	c=0 d=0.0701173 t=3923
tai ju ni 	抬举你	c=1 d=0.704688 t=3923
tai kong 	太空	c=0 d=0.00136366 t=3923
tai man 	太慢	c=1 d=1.77375e-07 t=3923
tai mei you 	太没有	c=1 d=8.06816e-05 t=3923
tai shang 	太上	c=0 d=0.0141564 t=3923
tai shang bu yi 	太上布衣	c=1 d=0.142274 t=3923
tai ya yi 	太压抑	c=1 d=0.481909 t=3923
tan cun 	潭村	c=1 d=0.40657 t=3923
tan huan 	瘫痪	c=0 d=0.0715338 t=3923
tan kuang 	弹框	c=1 d=0.0443785 t=3923
tang mian 	汤面	c=1 d=1 t=3704
tang zhe 	躺着	c=0 d=0.0694197 t=3923
tang zhe ba qian zheng le 	躺着把钱挣了	c=1 d=0.697676 t=3923
te bie 	特别	c=1 d=0.158025 t=3923
te bie man 	特别慢	c=1 d=0.00276698 t=3923
te deng jiang 	特等奖	c=1 d=0.50409 t=3923
te shu 	特殊	c=2 d=0.130754 t=3923
te shu zi fu 	特殊字符	c=2 d=0.108615 t=3923
te zheng 	特征	c=1 d=1.6998e-06 t=3923
teng xun 	腾讯	c=2 d=0.230337 t=3923
teng xun yun 	腾讯云	c=1 d=0.0258615 t=3923
ti 	提	c=0 d=4.29777e-08 t=3923
ti bao zou ren 	提包走人	c=1 d=4.31931e-07 t=3923
ti dai 	替代	c=1 d=0.00670434 t=3923
ti gong 	提供	c=2 d=0.126186 t=3923
ti huan 	替换	c=1 d=0.00271219 t=3923
ti qian 	提前	c=2 d=0.524684 t=3923
ti qian fan hui 	提前返回	c=1 d=1.09738e-05 t=3923
ti shi 	提示	c=1 d=0.495214 t=3923
ti xing 	提醒	c=1 d=0.0257325 t=3923
ti yi zui 	提一嘴	c=1 d=0.118245 t=3923
tian 	天	c=2 d=0.517017 t=3923
tian chong 	填充	c=0 d=0.00784731 t=3923
tian chong ci 	填充词	c=1 d=0.0788664 t=3923
tian jia 	天价	c=1 d=0.00442715 t=3923
tian jia 	添加	c=5 d=0.816671 t=3923
tian nei 	天内	c=1 d=0.0824965 t=3923
tian ti 	天体	c=1 d=0.0144076 t=3923
tian tian 	天天	c=1 d=0.109701 t=3923
tian xia wu di 	天下无敌	c=1 d=0.798516 t=3923
tian xie 	填写	c=1 d=0.000746586 t=3923
tian yu 	天域	c=10 d=0.00427 t=3923
tian yu jian ce 	天域检测	c=3 d=3.70211e-05 t=3923
tiao 	条	c=2 d=1.02388e-05 t=3923
tiao 	跳	c=1 d=0.00141589 t=3923
tiao cheng 	调成	c=1 d=0.0505395 t=3923
tiao jian 	条件	c=3 d=0.18736 t=3923
tiao xiu 	调休	c=4 d=0.0354023 t=3923
tiao yi xia 	调一下	c=1 d=0.0443785 t=3923
tiao zhan xing 	挑战性	c=1 d=0.640824 t=3923
tie ding 	铁定	c=1 d=0.449329 t=3923
tie gei 	贴给	c=1 d=9.30462e-06 t=3923
tie wo 	贴我	c=1 d=1.00796e-05 t=3923
ting 	听	c=1 d=0.099005 t=3923
ting 	挺	c=1 d=7.39409e-08 t=3923
ting bu jian 	听不见	c=0 d=0.00645703 t=3923
ting de jian 	听得见	c=2 d=0.0894879 t=3923
ting duan zi 	听段子	c=1 d=0.0325493 t=3923
ting duo 	挺多	c=1 d=0.000439444 t=3923
ting e xin 	听恶心	c=1 d=0.0411719 t=3923
ting hua 	听话	c=1 d=0.680451 t=3923
ting jian 	听见	c=1 d=0.168599 t=3923
ting le 	停了	c=1 d=0.000117979 t=3923
ting nan 	挺难	c=0 d=0.0373439 t=3923
ting nan shou 	挺难受	c=1 d=0.375311 t=3923
ting shuo 	听说	c=1 d=0.00247875 t=3923
ting zhi 	停止	c=1 d=0.932394 t=3923
tong 	童	c=0 d=0.000111936 t=3923
tong bu 	同步	c=5 d=0.904837 t=3923
tong bu hui lai 	同步回来	c=1 d=2.31755e-06 t=3923
tong bu yi xia 	同步一下	c=1 d=9.49258e-06 t=3923
tong gui yu jin 	同归于尽	c=1 d=0.0335406 t=3923
tong guo 	通过	c=5 d=0.965605 t=3923
tong ji 	统计	c=5 d=0.45612 t=3923
tong ming 	同名	c=1 d=0.155673 t=3923
tong wen 	同文	c=1 d=0.752014 t=3923
tong xin wei min 	童心未泯	c=1 d=0.145148 t=3923
tong yan shuo 	童言说	c=1 d=0.00112497 t=3923
tong yi 	同意	c=1 d=0.00990218 t=3923
tong yi 	统一	c=1 d=0.0098528 t=3923
tong yi ge 	同一个	c=2 d=0.152411 t=3923
tong zhi 	通知	c=1 d=0.0108347 t=3923
tou 	头	c=1 d=0.000792752 t=3923
tou 	透	c=1 d=0.00327971 t=3923
tou xiang 	头像	c=2 d=0.00115133 t=3923
tu 	图	c=0 d=8.17034e-07 t=3923
tu biao 	图标	c=1 d=0.000587285 t=3923
tu biao 	图表	c=1 d=0.000584356 t=3923
tu le 	吐了	c=1 d=0.100569 t=3923
tu le tu le 	吐了吐了	c=1 d=0.509156 t=3923
tu pian 	图片	c=7 d=0.115322 t=3923
tui 	推	c=1 d=0.00737249 t=3923
tui chu 	推出	c=1 d=7.94804e-05 t=3923
tui chu 	退出	c=1 d=7.98788e-05 t=3923
tui jian 	推荐	c=3 d=1.3373 t=3923
tui le 	推了	c=1 d=9.12037e-06 t=3923
tui song 	推送	c=3 d=0.234601 t=3923
tuo ke 	拓客	c=1 d=0.00160441 t=3923
wai bao 	外包	c=1 d=0.436049 t=3923
wai mian 	外面	c=1 d=0.0244775 t=3923
wan 	万	c=1 d=0.0972957 t=3923
wan 	完	c=0 d=3.96734e-08 t=3923
wan 	晚	c=2 d=0.00802984 t=3923
wan 	玩	c=2 d=0.671569 t=3923
wan an 	晚安	c=2 d=0.760065 t=3923
wan bi 	完毕	c=2 d=0.806507 t=3923
wan bu xia qu 	玩不下去	c=1 d=0.256661 t=3923
wan cheng 	完成	c=1 d=0.239309 t=3923
wan duo le 	玩多了	c=1 d=0.153355 t=3923
wan gong 	完工	c=1 d=0.511709 t=3923
wan le 	完了	c=1 d=0.0207543 t=3923
wan liang ba 	玩两把	c=1 d=0.021068 t=3923
wan quan 	完全	c=1 d=3.81178e-07 t=3923
wan quan bu 	完全不	c=0 d=0.0666977 t=3923
wan shang 	晚上	c=1 d=0.000934966 t=3923
wan wan 	玩玩	c=1 d=0.0119145 t=3923
wan yi er 	玩意儿	c=1 d=0.429557 t=3923
wan yi xia 	玩一下	c=1 d=0.00869506 t=3923
wan yin de shi ba 	玩阴的是吧	c=1 d=0.535261 t=3923
wan zheng 	完整	c=2 d=0.582748 t=3923
wang 	往	c=1 d=0.000122794 t=3923
wang ci 	忘词	c=1 d=1 t=3725
wang hou 	往后	c=1 d=4.77276e-05 t=3923
wang ji 	忘记	c=2 d=1.57823 t=3923
wang ji le 	忘记了	c=1 d=0.726149 t=3923
wang le 	忘了	c=1 d=0.690734 t=3923
wang li mian 	往里面	c=1 d=1.38116e-05 t=3923
wang shang 	网上	c=2 d=0.247499 t=3923
wang xia 	往下	c=1 d=4.03704e-06 t=3923
wang ye 	网页	c=2 d=0.0826959 t=3923
wang zhe rong yao 	王者荣耀	c=1 d=0.00222055 t=3923
wei 	为	c=2 d=0.918512 t=3923
wei 	位	c=5 d=0.599453 t=3923
wei hu 	维护	c=1 d=0.597501 t=3923
wei kong 	为空	c=2 d=0.0437178 t=3923
wei ren 	伟任	c=1 d=0.392586 t=3923
wei sha 	为啥	c=2 d=1.62523 t=3923
wei xin 	微信	c=4 d=0.00318798 t=3923
wei yi 	唯一	c=1 d=0.0958472 t=3923
wei zhao dao 	未找到	c=2 d=0.118619 t=3923
wei zhi 	位置	c=2 d=0.831104 t=3923
wei zhi 	未知	c=2 d=0.774265 t=3923
wen 	闻	c=0 d=0.000316691 t=3923
wen ben 	文本	c=3 d=0.0559849 t=3923
wen jian 	文件	c=2 d=0.045502 t=3923
wen jian 	稳健	c=0 d=0.1 t=3630
wen jian yi dian 	稳健一点	c=1 d=1 t=3631
wen le 	问了	c=1 d=0.379083 t=3923
wen ni 	问你	c=0 d=0.0379083 t=3923
wen ti 	问题	c=11 d=0.0571772 t=3923
wen xiang shi nv ren 	闻香识女人	c=1 d=0.00318278 t=3923
wen zi 	文字	c=1 d=0.226502 t=3923
wo 	我	c=37 d=4.14888 t=3923
wo bu hui 	我不会	c=1 d=0.460704 t=3923
wo bu ji de le 	我不记得了	c=1 d=3.05902e-07 t=3923
wo bu tai hui 	我不太会	c=0 d=0.0250324 t=3923
wo bu tai hui wan 	我不太会玩	c=1 d=0.251579 t=3923
wo bu xi huan 	我不喜欢	c=1 d=0.458406 t=3923
wo cai 	我才	c=0 d=0.1 t=3629
wo cai qi chuang 	我才起床	c=1 d=1 t=3630
wo cong 	我从	c=1 d=0.470011 t=3923
wo da hao 	我大号	c=1 d=0.941765 t=3923
wo dao shi 	我倒是	c=1 d=0.0977834 t=3923
wo de 	我的	c=5 d=0.786628 t=3923
wo de ma 	我的妈	c=1 d=0.0432828 t=3923
wo de tian 	我的天	c=1 d=0.995012 t=3923
wo dei 	我得	c=1 d=3.44904e-07 t=3923
wo di yi ge 	我第一个	c=1 d=1 t=3637
wo dou 	我都	c=1 d=0.0222592 t=3923
wo fa gei 	我发给	c=1 d=0.000367055 t=3923
wo fa qi 	我法器	c=1 d=0.211189 t=3923
wo fa yi xia 	我发一下	c=1 d=7.08461e-05 t=3923
wo fu ze 	我负责	c=1 d=1.43777e-07 t=3923
wo gei 	我给	c=1 d=3.88812e-05 t=3923
wo gei ni 	我给你	c=1 d=0.00504176 t=3923
wo hai 	我还	c=1 d=0.805747 t=3923
